Date,Node,Percentile,Node_Name,Node,Natural_Flow_AF,Rank,Node_Order
1950,0,3.17,CACHE LA POUDRE RIVER NE,6752500,28761,2,181
1950,1,14.29,LITTLE THOMPSON RIVER AT,LTCANYCO,2197,9,194
1950,2,14.29,FISH CREEK NEAR ESTES PA,6734500,404,9,254
1950,3,52.38,BIG THOMPSON RIVER AT MO,6744000,133768,33,299
1950,4,38.1,LEFT HAND CREEK NEAR BOU,6724500,6019,24,402
1950,5,58.73,COAL CREEK NEAR PLAINVIE,6730300,3333,37,436
1950,6,30.16,SOUTH BOULDER CREEK NEAR,6729500,38846,19,482
1950,7,7.94,FOURMILE CREEK AT ORODEL,6727500,2334,5,510
1950,8,14.29,MIDDLE BOULDER CREEK AT,6725500,29029,9,512
1950,9,38.1,BOULDER CREEK AT MOUTH N,6730500,107718,24,587
1950,10,31.75,ST. VRAIN CREEK AT MOUTH,6731000,213556,20,596
1950,11,7.94,BIG DRY CREEK AT WESTMIN,6720820,4003,5,666
1950,12,4.76,PLUM CREEK AT TITAN ROAD,6709530,9391,3,770
1950,13,28.57,NORTH FORK SOUTH PLATTE,PLAGRACO,39244,18,796
1950,14,19.05,NORTH FORK SOUTH PLATTE,PLABAICO,45761,12,804
1950,15,31.75,ROCK CREEK ABOVE CONFLUE,2302915,3932,20,864
1950,16,49.21,SOUTH PLATTE RIVER BELOW,PLAANTCO,20622,31,912
1950,17,22.22,S PLATTE RIV AB 11-MILE,6695000,46383,14,931
1950,18,20.63,SOUTH PLATTE RIVER NEAR,6696000,52200,13,936
1950,19,22.22,SOUTH PLATTE RIVER BELOW,6701500,106645,14,942
1950,20,17.46,SOUTH PLATTE RIVER AT SO,6707500,181310,11,943
1950,21,17.46,SOUTH PLATTE RIVER AT WA,6708000,180477,11,956
1950,22,15.87,BEAR CREEK AT SHERIDAN,6711500,17286,10,993
1950,23,17.46,SOUTH PLATTE RIVER AT EN,6711565,224811,11,994
1950,24,17.46,"CHERRY CREEK AT DENVER,",6713500,9740,11,1022
1950,25,17.46,SOUTH PLATTE RIVER AT DE,6714000,252435,11,1028
1950,26,20.63,CLEAR CREEK AT DERBY,6720000,139045,13,1273
1950,27,15.87,SOUTH PLATTE RIVER AT HE,6720500,383258,10,1290
1950,28,15.87,SOUTH PLATTE RIVER AT FO,6721000,406594,10,1300
1950,29,20.63,SOUTH PLATTE RIVER NEAR,6754000,826825,13,1344
1950,30,31.75,SOUTH PLATTE RIVER NEAR,6758500,1030350,20,1365
1950,31,33.33,SOUTH PLATTE RIVER AT CO,6759910,1098137,21,1392
1950,32,39.68,SOUTH PLATTE RIVER AT JU,6764000,1296984,25,1442
1951,0,25.4,CACHE LA POUDRE RIVER NE,6752500,55184,16,181
1951,1,66.67,LITTLE THOMPSON RIVER AT,LTCANYCO,11683,42,194
1951,2,80.95,FISH CREEK NEAR ESTES PA,6734500,2350,51,254
1951,3,87.3,BIG THOMPSON RIVER AT MO,6744000,230921,55,299
1951,4,82.54,LEFT HAND CREEK NEAR BOU,6724500,11315,52,402
1951,5,39.68,COAL CREEK NEAR PLAINVIE,6730300,2162,25,436
1951,6,85.71,SOUTH BOULDER CREEK NEAR,6729500,69264,54,482
1951,7,76.19,FOURMILE CREEK AT ORODEL,6727500,5607,48,510
1951,8,79.37,MIDDLE BOULDER CREEK AT,6725500,47374,50,512
1951,9,90.48,BOULDER CREEK AT MOUTH N,6730500,196880,57,587
1951,10,77.78,ST. VRAIN CREEK AT MOUTH,6731000,354141,49,596
1951,11,36.51,BIG DRY CREEK AT WESTMIN,6720820,7316,23,666
1951,12,7.94,PLUM CREEK AT TITAN ROAD,6709530,9683,5,770
1951,13,85.71,NORTH FORK SOUTH PLATTE,PLAGRACO,60896,54,796
1951,14,73.02,NORTH FORK SOUTH PLATTE,PLABAICO,68089,46,804
1951,15,22.22,ROCK CREEK ABOVE CONFLUE,2302915,3604,14,864
1951,16,71.43,SOUTH PLATTE RIVER BELOW,PLAANTCO,22642,45,912
1951,17,74.6,S PLATTE RIV AB 11-MILE,6695000,79990,47,931
1951,18,66.67,SOUTH PLATTE RIVER NEAR,6696000,82223,42,936
1951,19,46.03,SOUTH PLATTE RIVER BELOW,6701500,132271,29,942
1951,20,47.62,SOUTH PLATTE RIVER AT SO,6707500,232264,30,943
1951,21,34.92,SOUTH PLATTE RIVER AT WA,6708000,225335,22,956
1951,22,25.4,BEAR CREEK AT SHERIDAN,6711500,21512,16,993
1951,23,25.4,SOUTH PLATTE RIVER AT EN,6711565,264960,16,994
1951,24,9.52,"CHERRY CREEK AT DENVER,",6713500,8056,6,1022
1951,25,23.81,SOUTH PLATTE RIVER AT DE,6714000,290208,15,1028
1951,26,74.6,CLEAR CREEK AT DERBY,6720000,207878,47,1273
1951,27,31.75,SOUTH PLATTE RIVER AT HE,6720500,496110,20,1290
1951,28,33.33,SOUTH PLATTE RIVER AT FO,6721000,502972,21,1300
1951,29,55.56,SOUTH PLATTE RIVER NEAR,6754000,1196096,35,1344
1951,30,63.49,SOUTH PLATTE RIVER NEAR,6758500,1323635,40,1365
1951,31,65.08,SOUTH PLATTE RIVER AT CO,6759910,1394467,41,1392
1951,32,66.67,SOUTH PLATTE RIVER AT JU,6764000,1533018,42,1442
1952,0,33.33,CACHE LA POUDRE RIVER NE,6752500,62692,21,181
1952,1,87.3,LITTLE THOMPSON RIVER AT,LTCANYCO,18269,55,194
1952,2,88.89,FISH CREEK NEAR ESTES PA,6734500,2851,56,254
1952,3,80.95,BIG THOMPSON RIVER AT MO,6744000,191278,51,299
1952,4,95.24,LEFT HAND CREEK NEAR BOU,6724500,17394,60,402
1952,5,68.25,COAL CREEK NEAR PLAINVIE,6730300,3990,43,436
1952,6,90.48,SOUTH BOULDER CREEK NEAR,6729500,73431,57,482
1952,7,90.48,FOURMILE CREEK AT ORODEL,6727500,6565,57,510
1952,8,87.3,MIDDLE BOULDER CREEK AT,6725500,51755,55,512
1952,9,85.71,BOULDER CREEK AT MOUTH N,6730500,186236,54,587
1952,10,87.3,ST. VRAIN CREEK AT MOUTH,6731000,390441,55,596
1952,11,23.81,BIG DRY CREEK AT WESTMIN,6720820,5638,15,666
1952,12,46.03,PLUM CREEK AT TITAN ROAD,6709530,17381,29,770
1952,13,79.37,NORTH FORK SOUTH PLATTE,PLAGRACO,57205,50,796
1952,14,68.25,NORTH FORK SOUTH PLATTE,PLABAICO,66580,43,804
1952,15,68.25,ROCK CREEK ABOVE CONFLUE,2302915,5622,43,864
1952,16,79.37,SOUTH PLATTE RIVER BELOW,PLAANTCO,23716,50,912
1952,17,82.54,S PLATTE RIV AB 11-MILE,6695000,94043,52,931
1952,18,79.37,SOUTH PLATTE RIVER NEAR,6696000,98891,50,936
1952,19,74.6,SOUTH PLATTE RIVER BELOW,6701500,176613,47,942
1952,20,69.84,SOUTH PLATTE RIVER AT SO,6707500,284762,44,943
1952,21,63.49,SOUTH PLATTE RIVER AT WA,6708000,274851,40,956
1952,22,58.73,BEAR CREEK AT SHERIDAN,6711500,39588,37,993
1952,23,60.32,SOUTH PLATTE RIVER AT EN,6711565,340933,38,994
1952,24,30.16,"CHERRY CREEK AT DENVER,",6713500,12679,19,1022
1952,25,50.79,SOUTH PLATTE RIVER AT DE,6714000,369231,32,1028
1952,26,80.95,CLEAR CREEK AT DERBY,6720000,239369,51,1273
1952,27,52.38,SOUTH PLATTE RIVER AT HE,6720500,579968,33,1290
1952,28,47.62,SOUTH PLATTE RIVER AT FO,6721000,588815,30,1300
1952,29,60.32,SOUTH PLATTE RIVER NEAR,6754000,1241642,38,1344
1952,30,55.56,SOUTH PLATTE RIVER NEAR,6758500,1271234,35,1365
1952,31,57.14,SOUTH PLATTE RIVER AT CO,6759910,1326377,36,1392
1952,32,63.49,SOUTH PLATTE RIVER AT JU,6764000,1442196,40,1442
1953,0,7.94,CACHE LA POUDRE RIVER NE,6752500,36553,5,181
1953,1,17.46,LITTLE THOMPSON RIVER AT,LTCANYCO,2492,11,194
1953,2,22.22,FISH CREEK NEAR ESTES PA,6734500,620,14,254
1953,3,44.44,BIG THOMPSON RIVER AT MO,6744000,121247,28,299
1953,4,47.62,LEFT HAND CREEK NEAR BOU,6724500,7128,30,402
1953,5,36.51,COAL CREEK NEAR PLAINVIE,6730300,2077,23,436
1953,6,36.51,SOUTH BOULDER CREEK NEAR,6729500,41149,23,482
1953,7,26.98,FOURMILE CREEK AT ORODEL,6727500,3112,17,510
1953,8,39.68,MIDDLE BOULDER CREEK AT,6725500,36369,25,512
1953,9,41.27,BOULDER CREEK AT MOUTH N,6730500,112459,26,587
1953,10,26.98,ST. VRAIN CREEK AT MOUTH,6731000,202981,17,596
1953,11,14.29,BIG DRY CREEK AT WESTMIN,6720820,4793,9,666
1953,12,34.92,PLUM CREEK AT TITAN ROAD,6709530,15353,22,770
1953,13,36.51,NORTH FORK SOUTH PLATTE,PLAGRACO,41725,23,796
1953,14,30.16,NORTH FORK SOUTH PLATTE,PLABAICO,49570,19,804
1953,15,39.68,ROCK CREEK ABOVE CONFLUE,2302915,4136,25,864
1953,16,58.73,SOUTH PLATTE RIVER BELOW,PLAANTCO,21263,37,912
1953,17,60.32,S PLATTE RIV AB 11-MILE,6695000,71622,38,931
1953,18,55.56,SOUTH PLATTE RIVER NEAR,6696000,75128,35,936
1953,19,47.62,SOUTH PLATTE RIVER BELOW,6701500,132473,30,942
1953,20,34.92,SOUTH PLATTE RIVER AT SO,6707500,216833,22,943
1953,21,25.4,SOUTH PLATTE RIVER AT WA,6708000,210890,16,956
1953,22,17.46,BEAR CREEK AT SHERIDAN,6711500,18014,11,993
1953,23,20.63,SOUTH PLATTE RIVER AT EN,6711565,246179,13,994
1953,24,4.76,"CHERRY CREEK AT DENVER,",6713500,6969,3,1022
1953,25,19.05,SOUTH PLATTE RIVER AT DE,6714000,268159,12,1028
1953,26,44.44,CLEAR CREEK AT DERBY,6720000,166150,28,1273
1953,27,19.05,SOUTH PLATTE RIVER AT HE,6720500,429154,12,1290
1953,28,19.05,SOUTH PLATTE RIVER AT FO,6721000,429085,12,1300
1953,29,17.46,SOUTH PLATTE RIVER NEAR,6754000,797965,11,1344
1953,30,19.05,SOUTH PLATTE RIVER NEAR,6758500,886769,12,1365
1953,31,22.22,SOUTH PLATTE RIVER AT CO,6759910,955804,14,1392
1953,32,20.63,SOUTH PLATTE RIVER AT JU,6764000,1051047,13,1442
1954,0,1.59,CACHE LA POUDRE RIVER NE,6752500,22775,1,181
1954,1,4.76,LITTLE THOMPSON RIVER AT,LTCANYCO,656,3,194
1954,2,1.59,FISH CREEK NEAR ESTES PA,6734500,86,1,254
1954,3,3.17,BIG THOMPSON RIVER AT MO,6744000,38773,2,299
1954,4,15.87,LEFT HAND CREEK NEAR BOU,6724500,4477,10,402
1954,5,30.16,COAL CREEK NEAR PLAINVIE,6730300,1762,19,436
1954,6,1.59,SOUTH BOULDER CREEK NEAR,6729500,16889,1,482
1954,7,19.05,FOURMILE CREEK AT ORODEL,6727500,2584,12,510
1954,8,3.17,MIDDLE BOULDER CREEK AT,6725500,20342,2,512
1954,9,3.17,BOULDER CREEK AT MOUTH N,6730500,49371,2,587
1954,10,3.17,ST. VRAIN CREEK AT MOUTH,6731000,88807,2,596
1954,11,15.87,BIG DRY CREEK AT WESTMIN,6720820,5109,10,666
1954,12,17.46,PLUM CREEK AT TITAN ROAD,6709530,11952,11,770
1954,13,7.94,NORTH FORK SOUTH PLATTE,PLAGRACO,26400,5,796
1954,14,3.17,NORTH FORK SOUTH PLATTE,PLABAICO,28812,2,804
1954,15,7.94,ROCK CREEK ABOVE CONFLUE,2302915,1887,5,864
1954,16,34.92,SOUTH PLATTE RIVER BELOW,PLAANTCO,18491,22,912
1954,17,11.11,S PLATTE RIV AB 11-MILE,6695000,32603,7,931
1954,18,11.11,SOUTH PLATTE RIVER NEAR,6696000,37288,7,936
1954,19,7.94,SOUTH PLATTE RIVER BELOW,6701500,62010,5,942
1954,20,3.17,SOUTH PLATTE RIVER AT SO,6707500,101519,2,943
1954,21,3.17,SOUTH PLATTE RIVER AT WA,6708000,99792,2,956
1954,22,3.17,BEAR CREEK AT SHERIDAN,6711500,10420,2,993
1954,23,3.17,SOUTH PLATTE RIVER AT EN,6711565,119249,2,994
1954,24,3.17,"CHERRY CREEK AT DENVER,",6713500,5956,2,1022
1954,25,3.17,SOUTH PLATTE RIVER AT DE,6714000,137842,2,1028
1954,26,3.17,CLEAR CREEK AT DERBY,6720000,75888,2,1273
1954,27,3.17,SOUTH PLATTE RIVER AT HE,6720500,213938,2,1290
1954,28,3.17,SOUTH PLATTE RIVER AT FO,6721000,223240,2,1300
1954,29,3.17,SOUTH PLATTE RIVER NEAR,6754000,392792,2,1344
1954,30,3.17,SOUTH PLATTE RIVER NEAR,6758500,508113,2,1365
1954,31,3.17,SOUTH PLATTE RIVER AT CO,6759910,562565,2,1392
1954,32,3.17,SOUTH PLATTE RIVER AT JU,6764000,624787,2,1442
1955,0,4.76,CACHE LA POUDRE RIVER NE,6752500,28943,3,181
1955,1,11.11,LITTLE THOMPSON RIVER AT,LTCANYCO,1566,7,194
1955,2,6.35,FISH CREEK NEAR ESTES PA,6734500,293,4,254
1955,3,12.7,BIG THOMPSON RIVER AT MO,6744000,70770,8,299
1955,4,14.29,LEFT HAND CREEK NEAR BOU,6724500,4323,9,402
1955,5,20.63,COAL CREEK NEAR PLAINVIE,6730300,1343,13,436
1955,6,17.46,SOUTH BOULDER CREEK NEAR,6729500,32995,11,482
1955,7,12.7,FOURMILE CREEK AT ORODEL,6727500,2368,8,510
1955,8,9.52,MIDDLE BOULDER CREEK AT,6725500,28077,6,512
1955,9,14.29,BOULDER CREEK AT MOUTH N,6730500,82130,9,587
1955,10,6.35,ST. VRAIN CREEK AT MOUTH,6731000,131986,4,596
1955,11,26.98,BIG DRY CREEK AT WESTMIN,6720820,6381,17,666
1955,12,28.57,PLUM CREEK AT TITAN ROAD,6709530,14676,18,770
1955,13,26.98,NORTH FORK SOUTH PLATTE,PLAGRACO,38845,17,796
1955,14,26.98,NORTH FORK SOUTH PLATTE,PLABAICO,47102,17,804
1955,15,17.46,ROCK CREEK ABOVE CONFLUE,2302915,2813,11,864
1955,16,46.03,SOUTH PLATTE RIVER BELOW,PLAANTCO,19542,29,912
1955,17,26.98,S PLATTE RIV AB 11-MILE,6695000,52278,17,931
1955,18,22.22,SOUTH PLATTE RIVER NEAR,6696000,54026,14,936
1955,19,17.46,SOUTH PLATTE RIVER BELOW,6701500,92953,11,942
1955,20,15.87,SOUTH PLATTE RIVER AT SO,6707500,176664,10,943
1955,21,12.7,SOUTH PLATTE RIVER AT WA,6708000,166900,8,956
1955,22,11.11,BEAR CREEK AT SHERIDAN,6711500,15860,7,993
1955,23,14.29,SOUTH PLATTE RIVER AT EN,6711565,199194,9,994
1955,24,6.35,"CHERRY CREEK AT DENVER,",6713500,7047,4,1022
1955,25,12.7,SOUTH PLATTE RIVER AT DE,6714000,220058,8,1028
1955,26,14.29,CLEAR CREEK AT DERBY,6720000,124271,9,1273
1955,27,12.7,SOUTH PLATTE RIVER AT HE,6720500,356034,8,1290
1955,28,12.7,SOUTH PLATTE RIVER AT FO,6721000,363872,8,1300
1955,29,7.94,SOUTH PLATTE RIVER NEAR,6754000,606874,5,1344
1955,30,9.52,SOUTH PLATTE RIVER NEAR,6758500,732995,6,1365
1955,31,12.7,SOUTH PLATTE RIVER AT CO,6759910,832124,8,1392
1955,32,11.11,SOUTH PLATTE RIVER AT JU,6764000,900123,7,1442
1956,0,9.52,CACHE LA POUDRE RIVER NE,6752500,38667,6,181
1956,1,68.25,LITTLE THOMPSON RIVER AT,LTCANYCO,11849,43,194
1956,2,30.16,FISH CREEK NEAR ESTES PA,6734500,779,19,254
1956,3,36.51,BIG THOMPSON RIVER AT MO,6744000,115479,23,299
1956,4,63.49,LEFT HAND CREEK NEAR BOU,6724500,9138,40,402
1956,5,47.62,COAL CREEK NEAR PLAINVIE,6730300,2368,30,436
1956,6,26.98,SOUTH BOULDER CREEK NEAR,6729500,37913,17,482
1956,7,47.62,FOURMILE CREEK AT ORODEL,6727500,4135,30,510
1956,8,44.44,MIDDLE BOULDER CREEK AT,6725500,38038,28,512
1956,9,39.68,BOULDER CREEK AT MOUTH N,6730500,107897,25,587
1956,10,15.87,ST. VRAIN CREEK AT MOUTH,6731000,176287,10,596
1956,11,1.59,BIG DRY CREEK AT WESTMIN,6720820,2270,1,666
1956,12,11.11,PLUM CREEK AT TITAN ROAD,6709530,10127,7,770
1956,13,55.56,NORTH FORK SOUTH PLATTE,PLAGRACO,47696,35,796
1956,14,36.51,NORTH FORK SOUTH PLATTE,PLABAICO,53320,23,804
1956,15,12.7,ROCK CREEK ABOVE CONFLUE,2302915,2483,8,864
1956,16,55.56,SOUTH PLATTE RIVER BELOW,PLAANTCO,21195,35,912
1956,17,42.86,S PLATTE RIV AB 11-MILE,6695000,61761,27,931
1956,18,47.62,SOUTH PLATTE RIVER NEAR,6696000,70595,30,936
1956,19,20.63,SOUTH PLATTE RIVER BELOW,6701500,104601,13,942
1956,20,19.05,SOUTH PLATTE RIVER AT SO,6707500,182866,12,943
1956,21,14.29,SOUTH PLATTE RIVER AT WA,6708000,175199,9,956
1956,22,7.94,BEAR CREEK AT SHERIDAN,6711500,14586,5,993
1956,23,9.52,SOUTH PLATTE RIVER AT EN,6711565,188076,6,994
1956,24,11.11,"CHERRY CREEK AT DENVER,",6713500,8290,7,1022
1956,25,7.94,SOUTH PLATTE RIVER AT DE,6714000,207471,5,1028
1956,26,26.98,CLEAR CREEK AT DERBY,6720000,150058,17,1273
1956,27,14.29,SOUTH PLATTE RIVER AT HE,6720500,369605,9,1290
1956,28,11.11,SOUTH PLATTE RIVER AT FO,6721000,363222,7,1300
1956,29,12.7,SOUTH PLATTE RIVER NEAR,6754000,687778,8,1344
1956,30,15.87,SOUTH PLATTE RIVER NEAR,6758500,814366,10,1365
1956,31,15.87,SOUTH PLATTE RIVER AT CO,6759910,920654,10,1392
1956,32,17.46,SOUTH PLATTE RIVER AT JU,6764000,969157,11,1442
1957,0,58.73,CACHE LA POUDRE RIVER NE,6752500,95823,37,181
1957,1,69.84,LITTLE THOMPSON RIVER AT,LTCANYCO,12020,44,194
1957,2,96.83,FISH CREEK NEAR ESTES PA,6734500,4448,61,254
1957,3,95.24,BIG THOMPSON RIVER AT MO,6744000,297600,60,299
1957,4,98.41,LEFT HAND CREEK NEAR BOU,6724500,24885,62,402
1957,5,85.71,COAL CREEK NEAR PLAINVIE,6730300,5340,54,436
1957,6,98.41,SOUTH BOULDER CREEK NEAR,6729500,97858,62,482
1957,7,87.3,FOURMILE CREEK AT ORODEL,6727500,6046,55,510
1957,8,98.41,MIDDLE BOULDER CREEK AT,6725500,61618,62,512
1957,9,95.24,BOULDER CREEK AT MOUTH N,6730500,231550,60,587
1957,10,98.41,ST. VRAIN CREEK AT MOUTH,6731000,568564,62,596
1957,11,88.89,BIG DRY CREEK AT WESTMIN,6720820,20455,56,666
1957,12,76.19,PLUM CREEK AT TITAN ROAD,6709530,41171,48,770
1957,13,98.41,NORTH FORK SOUTH PLATTE,PLAGRACO,89025,62,796
1957,14,96.83,NORTH FORK SOUTH PLATTE,PLABAICO,109063,61,804
1957,15,84.13,ROCK CREEK ABOVE CONFLUE,2302915,8698,53,864
1957,16,98.41,SOUTH PLATTE RIVER BELOW,PLAANTCO,44447,62,912
1957,17,98.41,S PLATTE RIV AB 11-MILE,6695000,158316,62,931
1957,18,96.83,SOUTH PLATTE RIVER NEAR,6696000,168820,61,936
1957,19,93.65,SOUTH PLATTE RIVER BELOW,6701500,289459,59,942
1957,20,90.48,SOUTH PLATTE RIVER AT SO,6707500,487382,57,943
1957,21,90.48,SOUTH PLATTE RIVER AT WA,6708000,513604,57,956
1957,22,85.71,BEAR CREEK AT SHERIDAN,6711500,79111,54,993
1957,23,90.48,SOUTH PLATTE RIVER AT EN,6711565,649387,57,994
1957,24,50.79,"CHERRY CREEK AT DENVER,",6713500,15341,32,1022
1957,25,82.54,SOUTH PLATTE RIVER AT DE,6714000,666593,52,1028
1957,26,93.65,CLEAR CREEK AT DERBY,6720000,303936,59,1273
1957,27,88.89,SOUTH PLATTE RIVER AT HE,6720500,974890,56,1290
1957,28,84.13,SOUTH PLATTE RIVER AT FO,6721000,977691,53,1300
1957,29,87.3,SOUTH PLATTE RIVER NEAR,6754000,1962024,55,1344
1957,30,88.89,SOUTH PLATTE RIVER NEAR,6758500,2013864,56,1365
1957,31,88.89,SOUTH PLATTE RIVER AT CO,6759910,2080337,56,1392
1957,32,88.89,SOUTH PLATTE RIVER AT JU,6764000,2168077,56,1442
1958,0,76.19,CACHE LA POUDRE RIVER NE,6752500,152681,48,181
1958,1,74.6,LITTLE THOMPSON RIVER AT,LTCANYCO,13176,47,194
1958,2,66.67,FISH CREEK NEAR ESTES PA,6734500,1814,42,254
1958,3,76.19,BIG THOMPSON RIVER AT MO,6744000,182381,48,299
1958,4,71.43,LEFT HAND CREEK NEAR BOU,6724500,9925,45,402
1958,5,84.13,COAL CREEK NEAR PLAINVIE,6730300,5321,53,436
1958,6,63.49,SOUTH BOULDER CREEK NEAR,6729500,52333,40,482
1958,7,93.65,FOURMILE CREEK AT ORODEL,6727500,7034,59,510
1958,8,63.49,MIDDLE BOULDER CREEK AT,6725500,42617,40,512
1958,9,63.49,BOULDER CREEK AT MOUTH N,6730500,139044,40,587
1958,10,66.67,ST. VRAIN CREEK AT MOUTH,6731000,312292,42,596
1958,11,44.44,BIG DRY CREEK AT WESTMIN,6720820,8024,28,666
1958,12,49.21,PLUM CREEK AT TITAN ROAD,6709530,18087,31,770
1958,13,57.14,NORTH FORK SOUTH PLATTE,PLAGRACO,47831,36,796
1958,14,55.56,NORTH FORK SOUTH PLATTE,PLABAICO,58463,35,804
1958,15,52.38,ROCK CREEK ABOVE CONFLUE,2302915,4781,33,864
1958,16,14.29,SOUTH PLATTE RIVER BELOW,PLAANTCO,13663,9,912
1958,17,52.38,S PLATTE RIV AB 11-MILE,6695000,65064,33,931
1958,18,53.97,SOUTH PLATTE RIVER NEAR,6696000,73689,34,936
1958,19,53.97,SOUTH PLATTE RIVER BELOW,6701500,140105,34,942
1958,20,53.97,SOUTH PLATTE RIVER AT SO,6707500,245712,34,943
1958,21,50.79,SOUTH PLATTE RIVER AT WA,6708000,243975,32,956
1958,22,46.03,BEAR CREEK AT SHERIDAN,6711500,35084,29,993
1958,23,50.79,SOUTH PLATTE RIVER AT EN,6711565,313555,32,994
1958,24,33.33,"CHERRY CREEK AT DENVER,",6713500,12815,21,1022
1958,25,44.44,SOUTH PLATTE RIVER AT DE,6714000,345761,28,1028
1958,26,50.79,CLEAR CREEK AT DERBY,6720000,174000,32,1273
1958,27,34.92,SOUTH PLATTE RIVER AT HE,6720500,511881,22,1290
1958,28,36.51,SOUTH PLATTE RIVER AT FO,6721000,517365,23,1300
1958,29,63.49,SOUTH PLATTE RIVER NEAR,6754000,1284214,40,1344
1958,30,53.97,SOUTH PLATTE RIVER NEAR,6758500,1261110,34,1365
1958,31,63.49,SOUTH PLATTE RIVER AT CO,6759910,1360442,40,1392
1958,32,58.73,SOUTH PLATTE RIVER AT JU,6764000,1414375,37,1442
1959,0,47.62,CACHE LA POUDRE RIVER NE,6752500,81568,30,181
1959,1,53.97,LITTLE THOMPSON RIVER AT,LTCANYCO,8657,34,194
1959,2,46.03,FISH CREEK NEAR ESTES PA,6734500,1051,29,254
1959,3,63.49,BIG THOMPSON RIVER AT MO,6744000,160968,40,299
1959,4,30.16,LEFT HAND CREEK NEAR BOU,6724500,5560,19,402
1959,5,46.03,COAL CREEK NEAR PLAINVIE,6730300,2326,29,436
1959,6,68.25,SOUTH BOULDER CREEK NEAR,6729500,57548,43,482
1959,7,39.68,FOURMILE CREEK AT ORODEL,6727500,3732,25,510
1959,8,71.43,MIDDLE BOULDER CREEK AT,6725500,44768,45,512
1959,9,66.67,BOULDER CREEK AT MOUTH N,6730500,145641,42,587
1959,10,65.08,ST. VRAIN CREEK AT MOUTH,6731000,302206,41,596
1959,11,66.67,BIG DRY CREEK AT WESTMIN,6720820,12937,42,666
1959,12,60.32,PLUM CREEK AT TITAN ROAD,6709530,24320,38,770
1959,13,50.79,NORTH FORK SOUTH PLATTE,PLAGRACO,46494,32,796
1959,14,38.1,NORTH FORK SOUTH PLATTE,PLABAICO,53323,24,804
1959,15,20.63,ROCK CREEK ABOVE CONFLUE,2302915,3500,13,864
1959,16,60.32,SOUTH PLATTE RIVER BELOW,PLAANTCO,21292,38,912
1959,17,38.1,S PLATTE RIV AB 11-MILE,6695000,60952,24,931
1959,18,42.86,SOUTH PLATTE RIVER NEAR,6696000,70028,27,936
1959,19,28.57,SOUTH PLATTE RIVER BELOW,6701500,118653,18,942
1959,20,22.22,SOUTH PLATTE RIVER AT SO,6707500,202261,14,943
1959,21,23.81,SOUTH PLATTE RIVER AT WA,6708000,210464,15,956
1959,22,31.75,BEAR CREEK AT SHERIDAN,6711500,25041,20,993
1959,23,26.98,SOUTH PLATTE RIVER AT EN,6711565,265674,17,994
1959,24,20.63,"CHERRY CREEK AT DENVER,",6713500,10459,13,1022
1959,25,25.4,SOUTH PLATTE RIVER AT DE,6714000,296884,16,1028
1959,26,46.03,CLEAR CREEK AT DERBY,6720000,168175,29,1273
1959,27,25.4,SOUTH PLATTE RIVER AT HE,6720500,463798,16,1290
1959,28,25.4,SOUTH PLATTE RIVER AT FO,6721000,476679,16,1300
1959,29,38.1,SOUTH PLATTE RIVER NEAR,6754000,1043600,24,1344
1959,30,38.1,SOUTH PLATTE RIVER NEAR,6758500,1108040,24,1365
1959,31,38.1,SOUTH PLATTE RIVER AT CO,6759910,1162707,24,1392
1959,32,38.1,SOUTH PLATTE RIVER AT JU,6764000,1225085,24,1442
1960,0,19.05,CACHE LA POUDRE RIVER NE,6752500,51220,12,181
1960,1,33.33,LITTLE THOMPSON RIVER AT,LTCANYCO,4856,21,194
1960,2,33.33,FISH CREEK NEAR ESTES PA,6734500,798,21,254
1960,3,31.75,BIG THOMPSON RIVER AT MO,6744000,109935,20,299
1960,4,44.44,LEFT HAND CREEK NEAR BOU,6724500,6954,28,402
1960,5,73.02,COAL CREEK NEAR PLAINVIE,6730300,4330,46,436
1960,6,73.02,SOUTH BOULDER CREEK NEAR,6729500,59396,46,482
1960,7,50.79,FOURMILE CREEK AT ORODEL,6727500,4215,32,510
1960,8,74.6,MIDDLE BOULDER CREEK AT,6725500,45136,47,512
1960,9,65.08,BOULDER CREEK AT MOUTH N,6730500,144887,41,587
1960,10,60.32,ST. VRAIN CREEK AT MOUTH,6731000,284621,38,596
1960,11,57.14,BIG DRY CREEK AT WESTMIN,6720820,9391,36,666
1960,12,84.13,PLUM CREEK AT TITAN ROAD,6709530,48414,53,770
1960,13,53.97,NORTH FORK SOUTH PLATTE,PLAGRACO,47451,34,796
1960,14,52.38,NORTH FORK SOUTH PLATTE,PLABAICO,57935,33,804
1960,15,26.98,ROCK CREEK ABOVE CONFLUE,2302915,3828,17,864
1960,16,69.84,SOUTH PLATTE RIVER BELOW,PLAANTCO,22470,44,912
1960,17,39.68,S PLATTE RIV AB 11-MILE,6695000,61601,25,931
1960,18,46.03,SOUTH PLATTE RIVER NEAR,6696000,70581,29,936
1960,19,34.92,SOUTH PLATTE RIVER BELOW,6701500,123500,22,942
1960,20,42.86,SOUTH PLATTE RIVER AT SO,6707500,227925,27,943
1960,21,42.86,SOUTH PLATTE RIVER AT WA,6708000,239544,27,956
1960,22,52.38,BEAR CREEK AT SHERIDAN,6711500,37503,33,993
1960,23,58.73,SOUTH PLATTE RIVER AT EN,6711565,336841,37,994
