Node_ID,Node_Name,Node_Type
0200830_RC,SN3 WR RA,RES
0200837_RC,HiCen WR RA,RES
0202003_R,Ford Recharge,RES
0203351,Bull Reservoir,RES
0203379,Aurora Reservoir,RES
0203699,West Gravel/Brannan Lks,RES
0203700,East Gravel Lakes,RES
0203837,Barr Lake,RES
0203858,Lower Latham Reservoir,RES
0203876,Milton Reservoir,RES
0203903,Standley Lake,RES
02_ARP002,WD2 Agg Rsvr,RES
02_ASP002,WD2 Agg Stock Pond,RES
0403659,Green Ridge Glade Res,RES
0404110RS,Loveland-Horseshoe-Boyd,RES
0404128,Lake Estes,RES
0404137RS,Lon Hagler-Lone Tree-Mar,RES
0404138RS,Rist-Donath-Fairport,RES
0404146RS,Hertha-Welch-Loveland,RES
0404156,Boulder Larimer Res,RES
0404171RS,Ryan Gulch-Southside,RES
0404513,Carter Lake,RES
04_ARP005,Upper WD4 Agg Rsvr,RES
04_ARP006,Lower WD4 Agg Rsvr,RES
04_ASP004,WD4 Agg Stock Pond,RES
0503905,UNION RESERVOIR,RES
0504010,BUTTON ROCK RES,RES
0504015,GOLD LAKE,RES
0504020,BEAVER PARK RESERVOIR,RES
0504032,HIGHLAND RES NO. 2,RES
0504037,HIGHLAND RES NO.1,RES
0504038,HIGHLAND RES NO. 3,RES
0504071,FOOTHILLS RESERVOIR,RES
0504073,MCINTOSH RESERVOIR,RES
0504077,ALLENS LAKE,RES
0504488,LEFT HAND VALLEY RESERVO,RES
0504515,BOULDER RESERVOIR,RES
05_ARP007,Upper WD5 Agg Rsvr,RES
05_ARP008,Lower WD5 Agg Rsvr,RES
05_ASP005,WD5 Agg Stock Pond,RES
0604172,Barker Reservoir,RES
0604173,Baseline Reservoir,RES
0604185,Panama Reservoir,RES
0604187,Six Mile Reservoir,RES
0604199,Gross Reservoir,RES
0604212,Marshall Lake,RES
0604214,McKay Lake,RES
06_ARP009,WD 6 Upper Agg Res,RES
06_ARP010,WD 6 Lower Agg Res,RES
06_ASP006,WD 6 Lower StockPonds,RES
06_VALMT,Valmont Reservoir Comple,RES
06_WSHED,Combined Watershed Res,RES
0703010,Coors South Lakes,RES
0703308,ArvadaReservoir,RES
0703324,Ralston Reservoir,RES
0703336,Jim Baker Reservoir,RES
0703389,Coors North Lakes,RES
0704030,Guanella Reservoir,RES
0704354,Copeland Reservoir,RES
07_ARP011,WD7 Upper Agg Rsvr,RES
07_ARP012,WD7 Lower Agg Rsvr,RES
07_ASP007,WD7 Agg Stock Pond,RES
0803514,Chatfield Reservoir,RES
0803532,Cherry Creek Reservoir,RES
0803832,McLellan Reservoir,RES
0803983,Strontia Springs Reservo,RES
0804097,South Platte Reservoir,RES
08_ARP013,WD8 Agg Rsvr,RES
08_ASP008,WD8 Agg Stock Pond,RES
0903501,Marston Reservoir,RES
0903999,Bear Creek Lake,RES
09_ARP014,WD9 Upper Agg Rsvr,RES
09_ARP015,WD9 Lower Agg Rsvr,RES
09_ASP009,WD9 Agg Stock Pond,RES
2303904,Antero Reservoir,RES
2303965,Eleven Mile Reservoir,RES
2303981,Jefferson Lake Reservoir,RES
2304013,Spinney Mountain Reservo,RES
23_ARP016,WD23 Agg Rsvr,RES
23_ASP010,WD23 Agg Stock Pond,RES
6400525_A,HendersonSmith WR RA,RES
6400528_A,SterlingNo1 WR RA,RES
6402515,SterlingRechargeArea,RES
6402517_R,Sedgwick JIDSeep RA,RES
6402517_RP,Sedgwick Peterson RA,RES
6402517_RS,Sedgwick SReserv RA,RES
6402518_R,Harmony Recharge Res,RES
6402519_R,Dinsdale Recharge Res,RES
6402525_R,Condon Recharge Res,RES
6402526_R,Sterling Recharge Res,RES
6402536_R,LLWUA Recharge Res,RES
6402536_RB,LL Bravo Recharge Res,RES
6402536_RH,LL UHD Recharge Res,RES
6402536_RI,LL IPV Recharge Res,RES
6402539_R,LWU Recharge Res,RES
6402539_RC,LWU Schneider Recharge R,RES
6402539_RF,LWU Farmers Recharge Res,RES
6402539_RP,LWU South Platte Recharg,RES
6402539_RS,LWU Springdale Recharge,RES
6402539_RT,LWU Sterling Recharge Re,RES
6402540_R,Lowline Recharge Res,RES
6402542_R,LSP Recharge Res,RES
6402542_RH,LSP Heyborne Recharge Re,RES
6402542_RL,LSP Liddle Recharge Res,RES
6402542_RP,LSP Peterson Recharge Re,RES
6403392_R,NSterling Recharge Res,RES
6403551,North Sterling Res,RES
6403552,Prewitt Res,RES
6403906,Julesburg Res,RES
64_ARP001,WD 64 Agg Res,RES
64_ASP001,WD 64 Agg Stock Res,RES
8003550,Cheesman Reservoir,RES
80_ARP019,WD80 Agg Rsvr,RES
80_ASP012,WD80 Agg Stock Pond,RES
ConMutualAGG,ConMutualAggregReservoir,RES
PhantomStand,Phantom Standley Lake,RES
0100503_I,RIVERSIDE CANAL DEMAND,WEL
0100507_I,BIJOU CANAL DEMAND,WEL
0100511,Weldon Valley Ditch,WEL
0100514,Ft Morgan Div System,WEL
0100515,Upper Platte Beaver Cana,WEL
0100517,Deuel Snyder Canal,WEL
0100518,Lower Platte Beaver Ditc,WEL
0100519_D,TREMONT DITCH DIVSYS,WEL
0100520,Gill Stevens Ditch,WEL
0100524,Trowell Ditch,WEL
0100526,Johnson Edwards Ditch,WEL
0100570,East Gulch Ditch,WEL
0100620,Consolidated Larson D,WEL
0100687_I,NORTH STERLING DEMAND,WEL
0100688,Union Ditch,WEL
0100711,,WEL
0102513_ReW,Rothe Recharge Well,WEL
0102535_ReW,LPB Recharge Well,WEL
0103817_I,JACKSON RESERVOIR DEMAND,WEL
01_ADP037,South Platte River below,WEL
01_AMP001_I,WD 1 Muni Ind,WEL
01_AMP001_O,WD 1 Muni Out,WEL
01_AUP001_I,WD 1 Unincorp Ind,WEL
01_AUP001_O,WD 1 Unincorp Out,WEL
01_AUP002_I,WD 1 Unincorp Ind,WEL
01_AUP002_O,WD 1 Unincorp Out,WEL
01_AWP001,Camp Creek Designated Ba,WEL
01_AWP002,South Platte River below,WEL
01_AWP003,"WD 1, Upper Beaver Creek",WEL
01_AWP004,"WD 1, Main Stem Beaver C",WEL
01_AWP005,"WD 1, Washington County",WEL
01_AWP006,6 South Platte River bel,WEL
01_AWP007,WellOnly - South Platte,WEL
01_AWP008,Upper Kiowa Bijou Design,WEL
01_AWP009,Upper Kiowa Bijou Design,WEL
01_AWP010,Lower Kiowa Bijou Design,WEL
01_AWP011,Lower Kiowa Bijou Design,WEL
01_AWP012,Lower Kiowa Bijou Design,WEL
01_AWP013,Lower Kiowa Bijou Design,WEL
01_AWP014,Lower Kiowa Bijou Design,WEL
01_AWP015,Lower Kiowa Bijou Design,WEL
01_AWP016,Lower Kiowa Bijou Design,WEL
01_AWP017,Lower Kiowa Bijou Design,WEL
01_AWP018,Lower Kiowa Bijou Design,WEL
01_AWP019,Lower Kiowa Bijou Design,WEL
01_AWP020,Lower Kiowa Bijou Design,WEL
01_AWP021,1 Lower Kiowa Bijou Desi,WEL
01_AWP022,Lower Lost Creek Designa,WEL
01_AWP023,Lower Lost Creek Designa,WEL
01_AWP024,Lower Lost Creek Designa,WEL
01_AWP025,Upper Lost Creek Designa,WEL
01_AWP026,South Platte River Above,WEL
01_AWP027,South Platte River Above,WEL
01_AWP028,South Platte River Above,WEL
01_AWP029,South Platte River Above,WEL
01_AWP030,South Platte River Above,WEL
01_AWP031,South Platte River below,WEL
01_AWP032,"WD 1, Lower Boxelder Cre",WEL
01_AWP033,South Platte River Above,WEL
01_AWP035,"WD 1, Upper Boxelder Cre",WEL
01_AWP037,South Platte River below,WEL
01_AWP038,Upper Crow Creek Designa,WEL
01_AWP039,Upper Kiowa Bijou Design,WEL
01_AWP040,Upper Kiowa Bijou Design,WEL
01_AWP042,Boxelder Creek below Hor,WEL
01_AWP043,"WD 1, Running Creek",WEL
01_AWP044,"WD 1, Lower Boxelder Cre",WEL
0200805_I,DENVER-HUDSON CNL,WEL
0200808_I,FULTON DEMAND,WEL
0200809,Brantner Ditch,WEL
0200810_I,BRIGHTON DEMAND,WEL
0200812_I,LUPTON BOTTOM DEMAND,WEL
0200813_I,PLATTEVILLE DEMAND,WEL
0200817_I,EVANS NO 2 DEMAND,WEL
0200821,Meadow Island No. 1,WEL
0200822,Meadow Island  No. 2,WEL
0200824_I,FARMERS INDEPENDENT DEMA,WEL
0200825_I,HEWES COOK DEMAND,WEL
0200826,Jay Thomas Ditch,WEL
0200828_I,UNION IRRIGATION DEMAND,WEL
0200830,Section No. 3 Ditch,WEL
0200834_I,LOWER LATHAM DEMAND,WEL
0200836,Patterson Ditch,WEL
0200837_I,HIGHLAND DEMAND,WEL
0200871,Whipple D (Bull Canal),WEL
0200915,Little Burlington Ditch,WEL
0203837_I,FRICO-BARR LAKE DEMAND,WEL
0203876_I,FRICO-MILTON LAKE DEMAND,WEL
02_ADP003,South Platte River below,WEL
02_AUP001_I,WD 2 Agg Uninc In,WEL
02_AUP001_O,WD 2 Agg Uninc Out,WEL
02_AWP001,WD2 Agg Wells1 blw Barr,WEL
02_AWP002,WD2 Agg Wellsw abv Barr,WEL
02_AWP003,WD2 Agg Wells 3,WEL
02_AWP004,WD2 Agg Wells 4,WEL
02_AWP005,WD2 Agg Wells 5,WEL
02_Bright_I,Brighton Indoor,WEL
02_Bright_O,Brighton Outdoor,WEL
02_SACWSD_I,SACWSD Indoor,WEL
02_SACWSD_O,SACWSD Outdoor,WEL
0400502,Big T & Platte R Ditch,WEL
0400517,Evanstown Ditch,WEL
0400519,Farmers Irrigation Canal,WEL
0400521_I,HANDY DITCH DEMAND,WEL
0400522,Hill Brush Ditch,WEL
0400523,Hillsborough Ditch,WEL
0400524_I,HOME SUPPLY DEMAND,WEL
0400530_I,LOUDEN DITCH DEMAND,WEL
0400532_I,LOVELAND GREELEY DEMAND,WEL
0400583,Victory Irrig Cnl,WEL
0400588_I,BOULD LARIM CO IRR MFG D,WEL
0400601,Rockwell Ditch,WEL
0400691_I,HANSEN FEEDER DEMAND,WEL
04_AWP001,,WEL
04_AWP002,,WEL
04_AWP004,,WEL
04_AWP005,,WEL
0500523,SUPPLY DITCH,WEL
0500526_I,HIGHLAND DITCH DEMAND,WEL
0500527,ROUGH READY DITCH,WEL
0500529,SWEDE DITCH,WEL
0500547_I,OLIGARCHY DITCH DEMAND,WEL
0500548,DENIO TAYLOR DITCH,WEL
0500569,TABLE MOUNTAIN DITCH,WEL
0500571,JOHNSON DITCH,WEL
0500572,STAR DITCH,WEL
0500573,HINMAN DITCH,WEL
0500575,WILLIAMSON DITCH,WEL
0500589,LAST CHANCE DITCH,WEL
0500601,ZWECK TURNER DITCH,WEL
0500648,TOLL GATE DITCH,WEL
05_ADP001,Left Hand Creek above Sa,WEL
05_AWP001,,WEL
05_AWP004,,WEL
0600513,BOULDER LEFT HAND DITCH,WEL
0600515_D,BOULDERWELDCTYDIVSYS,WEL
0600527,Godding Dailey Plumb Dit,WEL
0600528,GREEN DITCH,WEL
0600532,Highland Southside Ditch,WEL
0600537_I,LEGGETT DITCH DEMAND,WEL
0600538_I,LOWERBOULDERDIVSYS,WEL
0600553,SMITH EMMONS DITCH,WEL
0600564_I,COMMUNITY DITCH DEMAND,WEL
0600565_I,LEYNER COTTONWOOD DITCH,WEL
0600566,COTTONWOOD DITCH 2,WEL
0600569_D,DRYCREEKDAVIDSONDIVSYS,WEL
0600580,HOWARD DITCH,WEL
0600586,MCGINN DITCH,WEL
0600613,KERR DITCH NO 2,WEL
0600650,GOODHUE DITCH,WEL
06_AWP001,Dist 6 Lower Aggregate W,WEL
0700527_D,SLOUGH DIVSYS,WEL
0700547_I,LOWER CLEAR CREEK DEMAND,WEL
0700549_I,COLORADO AG DEMAND,WEL
0700569_I,FHL DEMAND,WEL
0700597_I,KERSHAW DEMAND,WEL
0700647,Reno Juchem Ditch,WEL
07_AWP001,WD7 Lower Agg GW Divn,WEL
07_CoorsA,Coors Springs,WEL
0801004,Highline Canal,WEL
0801009_D,NEVADADITCHDIVSYS,WEL
0801124,Hayland Ditch,WEL
0801125,Fairview Ditch,WEL
0801237,Spring Creek Ditch,WEL
0801240,Ratcliff Ditch,WEL
0801241,Dakan Ditch,WEL
0801403,Heiser Ditch,WEL
0801404,McCracken Ditch,WEL
0801405,Smith Ditch,WEL
0801412,Sixty Seven Ditch,WEL
0805065,Aurora Cherry Ck Wells,WEL
08_ADP002,Cherry Creek above Frank,WEL
08_ADP004,Plum Creek above South P,WEL
08_AMP001_I,Plum Ck Agg Muni In,WEL
08_AMP001_O,Plum Ck Agg Muni Out,WEL
08_AMP002_I,Cherry Ck Agg Muni Out,WEL
08_AMP002_O,Cherry Ck Agg Muni Out,WEL
08_AUP001_I,Plum Ck Agg Uninc In,WEL
08_AUP001_O,Plum Ck Agg Uninc Out,WEL
08_AUP002_I,Cherry Ck Agg Uninc In,WEL
08_AUP002_O,Cherry Ck Agg Uninc Out,WEL
08_AWP001,WD8 Agg Well 1,WEL
08_AWP002,WD8 Cherry Ck Agg GW Div,WEL
08_AWP003,WD8 SPR Agg GW Divn,WEL
08_AWP004,WD8 Plum Ck Agg GW Divn,WEL
08_AWP005,WD8 Agg Well 5,WEL
6400502,Liddle Ditch,WEL
6400503,South Reservation Ditch,WEL
6400504,Peterson Ditch,WEL
6400506,Red Lion Supply Ditch,WEL
6400507,Long Island Ditch,WEL
6400508,Settlers Ditch,WEL
6400511_I,HARMONY DITCH 1 DEMAND,WEL
6400513,Chambers Ditch,WEL
6400514,Ramsey Ditch,WEL
6400516,Powell Blair Ditch,WEL
6400518,Lone Tree Ditch,WEL
6400520,Iliff Platte Valley Ditc,WEL
6400522_D,BRAVODITCHDIVSYS,WEL
6400524,Lowline Ditch,WEL
6400528,Sterling No. 1 Irrigatio,WEL
6400530,Springdale Ditch,WEL
6400531,Schneider Ditch,WEL
6400532,DAVIS BROS DITCH,WEL
6400533,Pawnee Ditch,WEL
6400535,South Platte Ditch,WEL
6400599,Rice Ditch,WEL
6402517_AuW,Sedgwick Cty Aug Well,WEL
6402517_ReW,Sedgwick Cty Recharge We,WEL
6402519_AuW,Dinsdale Aug Well,WEL
6402519_ReW,Dinsdale Recharge Well,WEL
6402525_AuW,Condon Aug Well,WEL
6402525_ReW,Condon Recharge Well,WEL
6402526_AuW,Sterling Aug Well,WEL
6402536_AuW,Lower Logan Aug Well,WEL
6402536_ReW,Lower Logan Recharge Wel,WEL
6402539_AuW,Logan Aug Well,WEL
6402539_ReW,Logan Recharge Well,WEL
6402540_AuW,Low Line Aug Well,WEL
6402542_ReW,LSPWCD Recharge Well,WEL
64_AMP001_I,WD 64 Muni Ind,WEL
64_AMP001_O,WD 64 Muni Out,WEL
64_AUP001_I,WD 64 Unincorp Ind,WEL
64_AUP001_O,WD 64 Unincorp Out,WEL
64_AWP001,"Water District 64, Sedgw",WEL
64_AWP002,"Water District 64, Sedgw",WEL
64_AWP003,"Water District 64, Sedgw",WEL
64_AWP004,"Water District 64, Sedgw",WEL
64_AWP005,"Water District 64, Sedgw",WEL
64_AWP006,"Water District 64, Lower",WEL
64_AWP007,"Water District 64, Lower",WEL
64_AWP008,"Water District 64, Lower",WEL
64_AWP009,"Water District 64, Lower",WEL
64_AWP010,"WD 64, Logan County Nort",WEL
64_AWP011,"Water District 64, Logan",WEL
64_AWP012,"WD 64, Logan County S of",WEL
64_AWP013,"WD 64, Logan County N of",WEL
64_AWP014,"WD 64, Logan County Nort",WEL
64_AWP015,"Water District 64, Logan",WEL
64_AWP016,"Water District 64, Weld",WEL
64_AWP017,"WD 64, Logan County Nort",WEL
0100513,JACKSON LAKE INLET DITCH,FLO
0400574,BUCKHORN HIGHLINE DITCH,FLO
0500548,DENIO TAYLOR DITCH,FLO
0502127,S ST VRAIN CR MIN FLOW 2,FLO
0504010,BUTTON ROCK RES,FLO
0504020,BEAVER PARK RES,FLO
0600527,GODDING DAILEY PLUMB D,FLO
0600599,BOULDER CITY PL,FLO
0600902_C,NEW DRY CR CARRIER DITCH,FLO
0602107,MIDDLE BOULDER CR MIN FL,FLO
0604199,GROSS RES,FLO
06695000,S PLATTE RIV AB 11-MILE,FLO
06696000,SOUTH PLATTE RIVER NEAR,FLO
06701500,SOUTH PLATTE RIVER BELOW,FLO
06707500,SOUTH PLATTE RIVER AT SO,FLO
06708000,SOUTH PLATTE RIVER AT WA,FLO
06709530,PLUM CREEK AT TITAN ROAD,FLO
06710500,BEAR CREEK AT MORRISON,FLO
06711500,BEAR CREEK AT SHERIDAN,FLO
06711565,SOUTH PLATTE RIVER AT EN,FLO
06713500,"CHERRY CREEK AT DENVER,",FLO
06714000,SOUTH PLATTE RIVER AT DE,FLO
06716500,"CLEAR CREEK NEAR LAWSON,",FLO
06719505,"CLEAR CREEK AT GOLDEN, C",FLO
06720000,CLEAR CREEK AT DERBY,FLO
06720500,SOUTH PLATTE RIVER AT HE,FLO
06720820,BIG DRY CREEK AT WESTMIN,FLO
06721000,SOUTH PLATTE RIVER AT FO,FLO
06722500,SOUTH ST. VRAIN CREEK NE,FLO
06724000,ST. VRAIN CREEK AT LYONS,FLO
06724500,LEFT HAND CREEK NEAR BOU,FLO
06725500,MIDDLE BOULDER CREEK AT,FLO
06727000,BOULDER CREEK NEAR ORODE,FLO
06727500,FOURMILE CREEK AT ORODEL,FLO
06729500,SOUTH BOULDER CREEK NEAR,FLO
06730200,BOULDER CREEK AT NORTH 7,FLO
06730300,COAL CREEK NEAR PLAINVIE,FLO
06730500,BOULDER CREEK AT MOUTH N,FLO
06731000,ST. VRAIN CREEK AT MOUTH,FLO
06733000,BIG THOMPSON RIVER AT ES,FLO
06734500,FISH CREEK NEAR ESTES PA,FLO
06735500,BIG THOMPSON RIVER NEAR,FLO
06736000,NORTH FORK BIG THOMPSON,FLO
06738000,BIG THOMPSON RIVER AT MO,FLO
06739500,BUCKHORN CREEK NEAR MASO,FLO
06741510,BIG THOMPSON RIVER AT LO,FLO
06744000,BIG THOMPSON RIVER AT MO,FLO
06752500,CACHE LA POUDRE RIVER NE,FLO
06754000,SOUTH PLATTE RIVER NEAR,FLO
06758500,SOUTH PLATTE RIVER NEAR,FLO
06759910,SOUTH PLATTE RIVER AT CO,FLO
06764000,SOUTH PLATTE RIVER AT JU,FLO
06_BC_N,BEAR CREEK NATURAL FLOW,FLO
06_ELDORA,Eldora Ski Resort,FLO
06_WSHED,Watershed reservoir,FLO
0700569,FARMERS HIGHLINE CNL,FLO
0702113,LEAVENWORTH CR MIN FLOW,FLO
0702118,WEST FK CLEAR CR MIN FL,FLO
07_LSA,Loveland Ski Area,FLO
0801124,HAYLAND DITCH,FLO
0801235,RED ROCK DITCH,FLO
0801400,ALDERMAN DITCH,FLO
0801492,IZZARD DITCH,FLO
0803532,CHERRY CREEK RESERVOIR,FLO
0900767,INDEPENDENT HIGHLINE DIT,FLO
0900963_D,Warrior/Harriman Ditch,FLO
09_ADP003,WD9 Agg SW Divn,FLO
2300760,SACRAMENTO DITCH,FLO
2300902,PETRIE DITCH,FLO
2302103,SO FORK SO PLATTE MIN FL,FLO
2302116,JEFFERSON CK MIN FLOW,FLO
2302118,MICHIGAN CREEK MIN FLOW,FLO
2302119,TARRYALL CREEK MIN FLOW,FLO
2302123,FOURMILE CREEK MIN FLOW,FLO
2302910,OHLER GULCH NEAR JEFFERS,FLO
2302911,TROUT CREEK NEAR GARO,FLO
2302912,SPRING BRANCH ABOVE CONF,FLO
2302914,FRENCH CREEK ABOVE CONFL,FLO
2302915,ROCK CREEK ABOVE CONFLUE,FLO
2302916,SCHATTINGER FLUME ABOVE,FLO
2302918,DIXON FLUME ON HOLLTHUSE,FLO
23_ADP002,WD23 Taryall Agg SW Divn,FLO
6400518,LONE TREE DITCH,FLO
8000706,BEAVER CREEK DITCH,FLO
8002110,DEER CR MIN FLOW,FLO
8002111,ELK CR MIN FLOW,FLO
8003550,CHEESMAN RES,FLO
CLPRF,Poudre River RF blw Gage,FLO
LTCANYCO,LITTLE THOMPSON RIVER AT,FLO
MIDSTECO,MIDDLE SAINT VRAIN AT PE,FLO
PLAANTCO,SOUTH PLATTE RIVER BELOW,FLO
PLABAICO,NORTH FORK SOUTH PLATTE,FLO
PLAGRACO,NORTH FORK SOUTH PLATTE,FLO
RalstonIN,Ralston Creek Inflow,FLO
Lodge_Pole,Lodge Pole Creek    _OTH,OTH
Cottonwood,Cottonwood Creek    _OTH,OTH
Julesburg_O,Julesburg Outfall   _OTH,OTH
Ramsey_D,Ramsey Draw         _OTH,OTH
Sterling_O,NSterling Outfall   _OTH,OTH
Cedar_C,Cedar Creek         _OTH,OTH
6400525_PL,Henderson-Smith WR P_PLN,OTH
Pawnee_C,Pawnee Creek        _OTH,OTH
6400528_PL,SterlingNo1 WR Plan _PLN,OTH
Twentytwo_S,Twentytwo Slough    _OTH,OTH
Prewitt_O,Prewitt Outfall     _OTH,OTH
Left Hand Dr,_OTH,OTH
Camp_Crk,Camp Creek          _OTH,OTH
Beaver_C,Beaver Creek        _OTH,OTH
0102535_RL,LPB_RA_LIMIT        _PLN,OTH
0102522_RL,RIVERSIDE_RA_Limit  _PLN,OTH
Riverside_O,_OTH,OTH
Wildcat_C,Wildcat Creek       _OTH,OTH
0102518_RL,PIONEER_RA_Limit    _PLN,OTH
Badger_C,Badger Creek        _OTH,OTH
0102529_RL,UPPER_PB_RA_Limit   _PLN,OTH
Sand_Arroyo,Sand Arroyo         _OTH,OTH
Bijou_C,Bijou Creek         _OTH,OTH
0102528_RL,FT_MORGAN_RA_Limit  _PLN,OTH
BijouCk_O,BijouCreekOutflow   _OTH,OTH
0103339_RL,BIJOU_RA_Limit      _PLN,OTH
Bijou_O,BijouIrrOutfall     _OTH,OTH
Coal_Bank_D,Coal Bank Draw      _OTH,OTH
Kiowa_C,Kiowa Creek         _OTH,OTH
KiowaCk_O,KiowaCreekOutflow   _OTH,OTH
Jackson_O,Jackson Lake Outfall_OTH,OTH
0102513_RnL,_PLN,OTH
0102513_RsL,_PLN,OTH
Lost_C,Lost Creek          _OTH,OTH
LostCk_O,LostCreekOutflow    _OTH,OTH
Box_Elder,Box Elder Creek     _OTH,OTH
Crow_C,Crow Creek          _OTH,OTH
9902541_PlR,Brighton HCU Accreti_PLN,OTH
USP_RL,Release Limits for U_PLN,OTH
HighSplPln,Highland Split Plan _PLN,OTH
HighIrrPln,Highland Irrig Plan _PLN,OTH
CenHighPln,Central Highland Pln_PLN,OTH
06743500,LITTLE THOMPSON RIVER AT,OTH
OrigXferPln,PL Orig Xfer Plan   _PLN,OTH
Barnes_Pln,PL Barnes Split Plan_PLN,OTH
BarnLV_Pln,Barnes Loveland Plan_PLN,OTH
BarnDL_Pln,Barnes Ditch Loss Pl_PLN,OTH
BigTMfg_Pln,PL Big T Mfg Split P_PLN,OTH
BigTLV_Pln,BigTMfg Loveland Pla_PLN,OTH
BigTDL_Pln,BigTMfg Ditch Loss P_PLN,OTH
ChubbuckPln,PL Chubbuck Split Pl_PLN,OTH
ChubLV_Pln,Chubbuck Loveland Pl_PLN,OTH
ChubDL_Pln,Chubbuck Ditch Loss _PLN,OTH
GeoRist_Pln,PL George Rist Spli _PLN,OTH
GeoRLV_Pln,George R Loveland Pl_PLN,OTH
GeoRDL_Pln,George R Ditch Loss _PLN,OTH
Louden_Pln,PL Louden Spilt Plan_PLN,OTH
LoudLV_Pln,Louden Loveland Plan_PLN,OTH
LoudDL_Pln,Louden Ditch Loss Pl_PLN,OTH
SouSide_Pln,PL S Side Split Plan_PLN,OTH
SouSdLV_Pln,South Side Lovelend _PLN,OTH
SouSdDL_Pln,South Side Ditch Los_PLN,OTH
CBT_AllPln,_PLN,OTH
AdamsTunPln,Adams Tunnel Plan   _PLN,OTH
LoveCBTPln,_PLN,OTH
BIGHILCO,BIG THOMPSON RIVER AT HI,OTH
AggWell_04,_PLN,OTH
GwOnly_04,_PLN,OTH
SN3SplPln,Section No 3 Split P_PLN,OTH
SN3IrrPln,Section No 3 Irr Pln_PLN,OTH
CenSN3Pln,Central Sec. No 3 Pl_PLN,OTH
05_BRCBT_Pln,BRCBTAcctPlan       _PLN,OTH
LongCBT_Pln,LongCBTAcctPlan     _PLN,OTH
LONG_OUT_Re,LongLIRFs           _PLN,OTH
LONG_IN_Re,LongEffluent        _PLN,OTH
0500560_P,560ChangePlan       _PLN,OTH
0500558_P,558ChangePlan       _PLN,OTH
0500554_P,554ChangePlan       _PLN,OTH
0500552_P,552IrrPlan          _PLN,OTH
0500551_P,_PLN,OTH
0500601_P,601ChangePlan       _PLN,OTH
0500547_P,547IrrPlan          _PLN,OTH
0500545_P,545ChangePlan       _PLN,OTH
0500530_P,530ChangePlan       _PLN,OTH
0500529_P,529ChangePlan       _PLN,OTH
0500528_P,528ChangePlan       _PLN,OTH
0500527_P,527ChangePlan       _PLN,OTH
05_SVCBT_Pln,SVCBTAcctPlan       _PLN,OTH
0502115_Dwn,_OTH,OTH
0502120_Dwn,_OTH,OTH
0502127_Dwn,_OTH,OTH
0502129_Dwn,_OTH,OTH
LONG_RES_Re,LongResReuse        _PLN,OTH
0502128_Dwn,_OTH,OTH
05_LHCBT_Pln,LHCBTAcctPlan       _PLN,OTH
05LONG_RFOs,Longmont_RFOs       _PLN,OTH
06IDA_CALIB,_OTH,OTH
06_SWSP_PL,Southern Water Suppl_PLN,OTH
06LAF_CALIB,_OTH,OTH
06LAF_REUSE,_PLN,OTH
06LOU_CALIB,_OTH,OTH
060538_PL,LowBoul Chg LoBo    _PLN,OTH
060800_PL,Moffat Acct Pln     _PLN,OTH
06BOU_CALIB,_OTH,OTH
06VAL_CALIB,_OTH,OTH
060575_PL,East Bould Chg Louis_PLN,OTH
060580_PL,Howard Chg          _PLN,OTH
060586_PL,Mcginn Chg Louis 1  _PLN,OTH
060585_PL,MARSHALLVILLE DITCH _PLN,OTH
060570_PL,DRY CREEK NO 2 CH PL_PLN,OTH
060588_PL,SouBouBC Chg Lafyt 1_PLN,OTH
060650_PL,Goodhue Chg         _PLN,OTH
060567_PL,Davidson Chg        _PLN,OTH
0604212_CALI,Marshall Res Calibra_OTH,OTH
060564_PL,SoBo Cl Ck Chg      _PLN,OTH
060597_CH,_PLN,OTH
06_MOF_ACC,Moffat Acct Pln     _PLN,OTH
0602110_UD,SOUTH BOULDER CREEK _OTH,OTH
0602110_LD,SOUTH BOULDER CREEK _OTH,OTH
060902_PL,Plans for all ditche_PLN,OTH
060542_PL,McCarty D Chg       _PLN,OTH
060543_PL,North Boulder Farmer_PLN,OTH
060516_PL,BWR Exchange Limits _PLN,OTH
060554_PL,SmithGoss Chg       _PLN,OTH
060525_PL,Farmers D Chg       _PLN,OTH
060501_CALIB,_OTH,OTH
060501_PL,Anderson D Chg      _PLN,OTH
0602107_DWN,_OTH,OTH
060599_PL,Harden D Chg Bou 1  _PLN,OTH
06ISF_BCA_CH,MSF SEGMENT A ALT PO_PLN,OTH
06WSHED_CH,_PLN,OTH
0602125_DWN,_OTH,OTH
0602124_UD,BOULDER CREEK MSF SE_OTH,OTH
0602124_LD,BOULDER CREEK MSF SE_OTH,OTH
06BC_CALIB,_OTH,OTH
06_CBT_ACC,CBT Acct Plan       _PLN,OTH
0602100_DWN,BOULDER CREEK MSF SE_OTH,OTH
06BOU_RFO,Boulder RFO         _PLN,OTH
060565_CALIB,_OTH,OTH
064173_CH,Base Rels Limit     _PLN,OTH
06DRY_CALIB,_OTH,OTH
06LOU_RFO,Louisville RFO      _PLN,OTH
06LAF_RFO,Lafayette RFO       _PLN,OTH
06PAN_CALIB,_OTH,OTH
AggWell_06,WD6 Agg Aug Plan    _PLN,OTH
GwOnly_06,WD6 GW Only Aug     _PLN,OTH
AggWell_05,WD5 Agg Aug Plan    _PLN,OTH
GwOnly_05,WD5 GW Only Aug     _PLN,OTH
