Year,Node,Percentile,Node_Name,Node_ID,Natural_Flow_AF,Rank,Node_Order
1964,28,10,SOUTH PLATTE RIVER NEAR KERSEY,6754000,53762,6,1344
1964,29,8,SOUTH PLATTE RIVER NEAR WELDONA,6758500,60779.5,5,1365
1964,30,10,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,67869,6,1392
1964,31,10,SOUTH PLATTE RIVER AT JULESBURG,6764000,72545,6,1442
1963,0,21,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1240.42,13,912
1963,1,13,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,3092.25,8,931
1963,2,13,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,3610.25,8,936
1963,3,3,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,124.42,2,864
1963,4,10,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,5327.67,6,942
1963,5,11,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,2334.33,7,796
1963,6,6,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,2630,4,804
1963,7,5,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,9268.25,3,943
1963,8,8,SOUTH PLATTE RIVER AT WATERTON,6708000,12192.67,5,956
1963,9,6,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,802.33,4,770
1963,10,5,BEAR CREEK AT SHERIDAN,6711500,962.25,3,993
1963,11,5,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,13387.83,3,994
1963,12,16,CHERRY CREEK AT DENVER,6713500,810.5,10,1022
1963,13,5,SOUTH PLATTE RIVER AT DENVER,6714000,14995.42,3,1028
1963,14,8,CLEAR CREEK AT DERBY,6720000,8311.33,5,1273
1963,15,8,COAL CREEK NEAR PLAINVIEW,6730300,70.92,5,436
1963,16,47,BIG DRY CREEK AT WESTMINSTER,6720820,677,29,666
1963,17,5,SOUTH PLATTE RIVER AT HENDERSON,6720500,24039.25,3,1290
1963,18,5,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,23968.25,3,1300
1963,19,8,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,2259.33,5,482
1963,20,16,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2446.83,10,512
1963,21,37,FOURMILE CREEK AT ORODELL,6727500,288.42,23,510
1963,22,24,LEFT HAND CREEK NEAR BOULDER,6724500,428.67,15,402
1963,23,13,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,6756.75,8,587
1963,24,23,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,16220.17,14,596
1963,25,13,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,182.92,8,194
1963,26,11,FISH CREEK NEAR ESTES PARK,6734500,32.5,7,254
1963,27,35,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,9614.33,22,299
1963,28,11,SOUTH PLATTE RIVER NEAR KERSEY,6754000,57279.42,7,1344
1963,29,11,SOUTH PLATTE RIVER NEAR WELDONA,6758500,63208.08,7,1365
1963,30,15,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,69474.83,9,1392
1963,31,13,SOUTH PLATTE RIVER AT JULESBURG,6764000,75107.58,8,1442
1962,0,76,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1916.5,47,912
1962,1,74,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,6547.17,46,931
1962,2,76,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,7353.5,47,936
1962,3,39,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,344.5,24,864
1962,4,63,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,12137.58,39,942
1962,5,61,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,4036.08,38,796
1962,6,60,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4944.5,37,804
1962,7,60,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,21110.08,37,943
1962,8,60,SOUTH PLATTE RIVER AT WATERTON,6708000,21763.17,37,956
1962,9,55,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1748.33,34,770
1962,10,40,BEAR CREEK AT SHERIDAN,6711500,2263.58,25,993
1962,11,50,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,26054.08,31,994
1962,12,24,CHERRY CREEK AT DENVER,6713500,929,15,1022
1962,13,40,SOUTH PLATTE RIVER AT DENVER,6714000,27943.17,25,1028
1962,14,48,CLEAR CREEK AT DERBY,6720000,14064.17,30,1273
1962,15,39,COAL CREEK NEAR PLAINVIEW,6730300,179.25,24,436
1962,16,48,BIG DRY CREEK AT WESTMINSTER,6720820,690.92,30,666
1962,17,34,SOUTH PLATTE RIVER AT HENDERSON,6720500,42419,21,1290
1962,18,31,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,41753.5,19,1300
1962,19,60,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4172.08,37,482
1962,20,58,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3494,36,512
1962,21,47,FOURMILE CREEK AT ORODELL,6727500,329.92,29,510
1962,22,63,LEFT HAND CREEK NEAR BOULDER,6724500,735.58,39,402
1962,23,55,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,10348.5,34,587
1962,24,48,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,22108.67,30,596
1962,25,26,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,326.58,16,194
1962,26,39,FISH CREEK NEAR ESTES PARK,6734500,74.92,24,254
1962,27,66,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,13448.33,41,299
1962,28,44,SOUTH PLATTE RIVER NEAR KERSEY,6754000,92861.75,27,1344
1962,29,42,SOUTH PLATTE RIVER NEAR WELDONA,6758500,93911.17,26,1365
1962,30,44,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,99744.83,27,1392
1962,31,47,SOUTH PLATTE RIVER AT JULESBURG,6764000,110700,29,1442
1961,0,52,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1723.33,32,912
1961,1,65,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,6032.33,40,931
1961,2,60,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6460.25,37,936
1961,3,58,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,410.92,36,864
1961,4,65,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,12167.92,40,942
1961,5,53,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3910.5,33,796
1961,6,66,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,5314.67,41,804
1961,7,69,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,23709.42,43,943
1961,8,68,SOUTH PLATTE RIVER AT WATERTON,6708000,24091.25,42,956
1961,9,71,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,2827.92,44,770
1961,10,76,BEAR CREEK AT SHERIDAN,6711500,4525.75,47,993
1961,11,69,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,32084.83,43,994
1961,12,47,CHERRY CREEK AT DENVER,6713500,1175.17,29,1022
1961,13,66,SOUTH PLATTE RIVER AT DENVER,6714000,35103.08,41,1028
1961,14,77,CLEAR CREEK AT DERBY,6720000,17832,48,1273
1961,15,76,COAL CREEK NEAR PLAINVIEW,6730300,365.92,47,436
1961,16,98,BIG DRY CREEK AT WESTMINSTER,6720820,2051.33,61,666
1961,17,65,SOUTH PLATTE RIVER AT HENDERSON,6720500,52978.58,40,1290
1961,18,69,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,55520.08,43,1300
1961,19,77,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,5169.58,48,482
1961,20,68,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3596.92,42,512
1961,21,65,FOURMILE CREEK AT ORODELL,6727500,413.5,40,510
1961,22,60,LEFT HAND CREEK NEAR BOULDER,6724500,686.42,37,402
1961,23,69,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,12138.25,43,587
1961,24,77,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,28955.08,48,596
1961,25,95,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,2308.75,59,194
1961,26,81,FISH CREEK NEAR ESTES PARK,6734500,189.08,50,254
1961,27,92,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,19978.5,57,299
1961,28,81,SOUTH PLATTE RIVER NEAR KERSEY,6754000,136945.42,50,1344
1961,29,73,SOUTH PLATTE RIVER NEAR WELDONA,6758500,125171.75,45,1365
1961,30,74,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,133251.83,46,1392
1961,31,74,SOUTH PLATTE RIVER AT JULESBURG,6764000,135047.25,46,1442
1960,0,71,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1872.5,44,912
1960,1,40,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5133.42,25,931
1960,2,47,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5881.75,29,936
1960,3,27,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,319,17,864
1960,4,35,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,10291.67,22,942
1960,5,55,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3954.25,34,796
1960,6,53,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4827.92,33,804
1960,7,44,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,18993.75,27,943
1960,8,44,SOUTH PLATTE RIVER AT WATERTON,6708000,19962,27,956
1960,9,85,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,4034.5,53,770
1960,10,53,BEAR CREEK AT SHERIDAN,6711500,3125.25,33,993
1960,11,60,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,28070.08,37,994
1960,12,68,CHERRY CREEK AT DENVER,6713500,1718.5,42,1022
1960,13,50,SOUTH PLATTE RIVER AT DENVER,6714000,30552.92,31,1028
1960,14,60,CLEAR CREEK AT DERBY,6720000,14863.25,37,1273
1960,15,74,COAL CREEK NEAR PLAINVIEW,6730300,360.83,46,436
1960,16,58,BIG DRY CREEK AT WESTMINSTER,6720820,782.58,36,666
1960,17,45,SOUTH PLATTE RIVER AT HENDERSON,6720500,46167.33,28,1290
1960,18,45,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,47946.42,28,1300
1960,19,74,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4949.67,46,482
1960,20,76,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3761.33,47,512
1960,21,52,FOURMILE CREEK AT ORODELL,6727500,351.25,32,510
1960,22,45,LEFT HAND CREEK NEAR BOULDER,6724500,579.5,28,402
1960,23,66,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,12073.92,41,587
1960,24,61,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,23718.42,38,596
1960,25,34,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,404.67,21,194
1960,26,34,FISH CREEK NEAR ESTES PARK,6734500,66.5,21,254
1960,27,32,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,9161.25,20,299
1960,28,40,SOUTH PLATTE RIVER NEAR KERSEY,6754000,87964.83,25,1344
1960,29,37,SOUTH PLATTE RIVER NEAR WELDONA,6758500,90412.33,23,1365
1960,30,35,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,94860.17,22,1392
1960,31,34,SOUTH PLATTE RIVER AT JULESBURG,6764000,100632.58,21,1442
1959,0,61,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1774.33,38,912
1959,1,39,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5079.33,24,931
1959,2,44,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5835.67,27,936
1959,3,21,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,291.67,13,864
1959,4,29,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,9887.75,18,942
1959,5,52,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3874.5,32,796
1959,6,39,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4443.58,24,804
1959,7,23,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,16855.08,14,943
1959,8,24,SOUTH PLATTE RIVER AT WATERTON,6708000,17538.67,15,956
1959,9,61,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,2026.67,38,770
1959,10,32,BEAR CREEK AT SHERIDAN,6711500,2086.75,20,993
1959,11,27,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,22139.5,17,994
1959,12,21,CHERRY CREEK AT DENVER,6713500,871.58,13,1022
1959,13,26,SOUTH PLATTE RIVER AT DENVER,6714000,24740.33,16,1028
1959,14,47,CLEAR CREEK AT DERBY,6720000,14014.58,29,1273
1959,15,47,COAL CREEK NEAR PLAINVIEW,6730300,193.83,29,436
1959,16,68,BIG DRY CREEK AT WESTMINSTER,6720820,1078.08,42,666
1959,17,26,SOUTH PLATTE RIVER AT HENDERSON,6720500,38649.83,16,1290
1959,18,26,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,39723.25,16,1300
1959,19,69,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4795.67,43,482
1959,20,73,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3730.67,45,512
1959,21,40,FOURMILE CREEK AT ORODELL,6727500,311,25,510
1959,22,31,LEFT HAND CREEK NEAR BOULDER,6724500,463.33,19,402
1959,23,68,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,12136.75,42,587
1959,24,66,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,25183.83,41,596
1959,25,55,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,721.42,34,194
1959,26,45,FISH CREEK NEAR ESTES PARK,6734500,87.58,28,254
1959,27,65,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,13414,40,299
1959,28,39,SOUTH PLATTE RIVER NEAR KERSEY,6754000,86966.67,24,1344
1959,29,39,SOUTH PLATTE RIVER NEAR WELDONA,6758500,92336.67,24,1365
1959,30,39,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,96892.25,24,1392
1959,31,39,SOUTH PLATTE RIVER AT JULESBURG,6764000,102090.42,24,1442
1958,0,15,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1138.58,9,912
1958,1,53,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5422,33,931
1958,2,55,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6140.75,34,936
1958,3,53,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,398.42,33,864
1958,4,55,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,11675.42,34,942
1958,5,58,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3985.92,36,796
1958,6,56,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4871.92,35,804
1958,7,55,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,20476,34,943
1958,8,52,SOUTH PLATTE RIVER AT WATERTON,6708000,20331.25,32,956
1958,9,50,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1507.25,31,770
1958,10,47,BEAR CREEK AT SHERIDAN,6711500,2923.67,29,993
1958,11,52,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,26129.58,32,994
1958,12,34,CHERRY CREEK AT DENVER,6713500,1067.92,21,1022
1958,13,45,SOUTH PLATTE RIVER AT DENVER,6714000,28813.42,28,1028
1958,14,52,CLEAR CREEK AT DERBY,6720000,14500,32,1273
1958,15,85,COAL CREEK NEAR PLAINVIEW,6730300,443.42,53,436
1958,16,45,BIG DRY CREEK AT WESTMINSTER,6720820,668.67,28,666
1958,17,35,SOUTH PLATTE RIVER AT HENDERSON,6720500,42656.75,22,1290
1958,18,37,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,43113.75,23,1300
1958,19,65,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4361.08,40,482
1958,20,65,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3551.42,40,512
1958,21,95,FOURMILE CREEK AT ORODELL,6727500,586.17,59,510
1958,22,73,LEFT HAND CREEK NEAR BOULDER,6724500,827.08,45,402
1958,23,65,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,11587,40,587
1958,24,68,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,26024.33,42,596
1958,25,76,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,1098,47,194
1958,26,68,FISH CREEK NEAR ESTES PARK,6734500,151.17,42,254
1958,27,77,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,15198.42,48,299
1958,28,65,SOUTH PLATTE RIVER NEAR KERSEY,6754000,107017.83,40,1344
1958,29,55,SOUTH PLATTE RIVER NEAR WELDONA,6758500,105092.5,34,1365
1958,30,65,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,113370.17,40,1392
1958,31,60,SOUTH PLATTE RIVER AT JULESBURG,6764000,117864.58,37,1442
1957,0,100,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,3703.92,62,912
1957,1,100,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,13193,62,931
1957,2,98,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,14068.33,61,936
1957,3,85,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,724.83,53,864
1957,4,95,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,24121.58,59,942
1957,5,100,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,7418.75,62,796
1957,6,98,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,9088.58,61,804
1957,7,92,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,40615.17,57,943
1957,8,92,SOUTH PLATTE RIVER AT WATERTON,6708000,42800.33,57,956
1957,9,77,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,3430.92,48,770
1957,10,87,BEAR CREEK AT SHERIDAN,6711500,6592.58,54,993
1957,11,92,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,54115.58,57,994
1957,12,52,CHERRY CREEK AT DENVER,6713500,1278.42,32,1022
1957,13,84,SOUTH PLATTE RIVER AT DENVER,6714000,55549.42,52,1028
1957,14,95,CLEAR CREEK AT DERBY,6720000,25328,59,1273
1957,15,87,COAL CREEK NEAR PLAINVIEW,6730300,445,54,436
1957,16,90,BIG DRY CREEK AT WESTMINSTER,6720820,1704.58,56,666
1957,17,90,SOUTH PLATTE RIVER AT HENDERSON,6720500,81240.83,56,1290
1957,18,85,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,81474.25,53,1300
1957,19,100,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,8154.83,62,482
1957,20,100,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,5134.83,62,512
1957,21,89,FOURMILE CREEK AT ORODELL,6727500,503.83,55,510
1957,22,100,LEFT HAND CREEK NEAR BOULDER,6724500,2073.75,62,402
1957,23,97,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,19295.83,60,587
1957,24,100,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,47380.33,62,596
1957,25,71,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,1001.67,44,194
1957,26,98,FISH CREEK NEAR ESTES PARK,6734500,370.67,61,254
1957,27,97,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,24800,60,299
1957,28,89,SOUTH PLATTE RIVER NEAR KERSEY,6754000,163502,55,1344
1957,29,90,SOUTH PLATTE RIVER NEAR WELDONA,6758500,167822,56,1365
1957,30,90,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,173361.42,56,1392
1957,31,90,SOUTH PLATTE RIVER AT JULESBURG,6764000,180673.08,56,1442
1956,0,56,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1766.25,35,912
1956,1,44,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5146.75,27,931
1956,2,48,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5882.92,30,936
1956,3,13,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,206.92,8,864
1956,4,21,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,8716.75,13,942
1956,5,56,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3974.67,35,796
1956,6,37,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4443.33,23,804
1956,7,19,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,15238.83,12,943
1956,8,15,SOUTH PLATTE RIVER AT WATERTON,6708000,14599.92,9,956
1956,9,11,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,843.92,7,770
1956,10,8,BEAR CREEK AT SHERIDAN,6711500,1215.5,5,993
1956,11,10,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,15673,6,994
1956,12,11,CHERRY CREEK AT DENVER,6713500,690.83,7,1022
1956,13,8,SOUTH PLATTE RIVER AT DENVER,6714000,17289.25,5,1028
1956,14,27,CLEAR CREEK AT DERBY,6720000,12504.83,17,1273
1956,15,48,COAL CREEK NEAR PLAINVIEW,6730300,197.33,30,436
1956,16,2,BIG DRY CREEK AT WESTMINSTER,6720820,189.17,1,666
1956,17,15,SOUTH PLATTE RIVER AT HENDERSON,6720500,30800.42,9,1290
1956,18,11,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,30268.5,7,1300
1956,19,27,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,3159.42,17,482
1956,20,45,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3169.83,28,512
1956,21,48,FOURMILE CREEK AT ORODELL,6727500,344.58,30,510
1956,22,65,LEFT HAND CREEK NEAR BOULDER,6724500,761.5,40,402
1956,23,40,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,8991.42,25,587
1956,24,16,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,14690.58,10,596
1956,25,69,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,987.42,43,194
1956,26,31,FISH CREEK NEAR ESTES PARK,6734500,64.92,19,254
1956,27,37,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,9623.25,23,299
1956,28,13,SOUTH PLATTE RIVER NEAR KERSEY,6754000,57314.83,8,1344
1956,29,16,SOUTH PLATTE RIVER NEAR WELDONA,6758500,67863.83,10,1365
1956,30,16,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,76721.17,10,1392
1956,31,18,SOUTH PLATTE RIVER AT JULESBURG,6764000,80763.08,11,1442
1955,0,47,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1628.5,29,912
1955,1,27,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,4356.5,17,931
1955,2,23,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,4502.17,14,936
1955,3,18,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,234.42,11,864
1955,4,18,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,7746.08,11,942
1955,5,27,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3237.08,17,796
1955,6,27,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,3925.17,17,804
1955,7,16,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,14722,10,943
1955,8,13,SOUTH PLATTE RIVER AT WATERTON,6708000,13908.33,8,956
1955,9,29,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1223,18,770
1955,10,11,BEAR CREEK AT SHERIDAN,6711500,1321.67,7,993
1955,11,15,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,16599.5,9,994
1955,12,6,CHERRY CREEK AT DENVER,6713500,587.25,4,1022
1955,13,13,SOUTH PLATTE RIVER AT DENVER,6714000,18338.17,8,1028
1955,14,15,CLEAR CREEK AT DERBY,6720000,10355.92,9,1273
1955,15,21,COAL CREEK NEAR PLAINVIEW,6730300,111.92,13,436
1955,16,27,BIG DRY CREEK AT WESTMINSTER,6720820,531.75,17,666
1955,17,13,SOUTH PLATTE RIVER AT HENDERSON,6720500,29669.5,8,1290
1955,18,13,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,30322.67,8,1300
1955,19,18,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,2749.58,11,482
1955,20,10,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2339.75,6,512
1955,21,13,FOURMILE CREEK AT ORODELL,6727500,197.33,8,510
1955,22,15,LEFT HAND CREEK NEAR BOULDER,6724500,360.25,9,402
1955,23,15,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,6844.17,9,587
1955,24,6,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,10998.83,4,596
1955,25,11,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,130.5,7,194
1955,26,6,FISH CREEK NEAR ESTES PARK,6734500,24.42,4,254
1955,27,13,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,5897.5,8,299
1955,28,8,SOUTH PLATTE RIVER NEAR KERSEY,6754000,50572.83,5,1344
1955,29,10,SOUTH PLATTE RIVER NEAR WELDONA,6758500,61082.92,6,1365
1955,30,13,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,69343.67,8,1392
1955,31,11,SOUTH PLATTE RIVER AT JULESBURG,6764000,75010.25,7,1442
1954,0,35,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1540.92,22,912
1954,1,11,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,2716.92,7,931
1954,2,11,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,3107.33,7,936
1954,3,8,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,157.25,5,864
1954,4,8,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,5167.5,5,942
1954,5,8,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,2200,5,796
